Depth,GR, Temp,Pressure,Rd,Rs,Vp,Vs,INDEX
m,API,C,Mpa,Ohmm,Ohmm,m/s,m/s,Rock types
512.24,19.1089,14.3014,4.22769,397.7,441.323,3083.88,1969.54,Basalt
512.34,18.9061,14.3018,4.22873,387.065,448.438,3188.78,1994.68,Basalt
512.44,18.6583,14.3021,4.22969,392.578,455.358,3083.88,1969.54,Basalt
512.54,18.2587,14.3025,4.23071,406.944,453.275,3720.24,2011.8,Basalt
512.64,17.6346,14.3028,4.23162,407.304,427.46,3324.47,1945.02,Basalt
512.74,16.8932,14.3032,4.2326,380.718,378.516,4261.36,1961.3,Basalt
512.84,16.2075,14.3034,4.23357,348.112,337.958,4261.36,1961.3,Basalt
512.94,15.5999,14.3037,4.2345,336.697,334.926,3188.78,2111.49,Basalt
513.04,15.0539,14.3039,4.23554,340.998,357.132,3232.76,2130.68,Basalt
513.14,14.5498,14.304,4.23648,341.105,373.311,3446.69,2150.23,Basalt
513.24,13.9579,14.3041,4.23743,339.984,377.268,4595.59,2309.11,Basalt
513.34,13.1852,14.3042,4.23844,351.269,381.622,5095.11,2170.14,Basalt
513.44,12.4718,14.3042,4.23937,370.884,392.379,4783.16,2441.41,Basalt
513.54,12.1179,14.3043,4.24037,389.449,410.895,4783.16,2547.55,Basalt
513.64,12.2699,14.3044,4.24131,409.752,440.076,3873.97,2604.17,Basalt
513.74,12.8485,14.3046,4.24235,433.583,474.752,3810.98,2604.17,Basalt
513.84,13.594,14.3047,4.24334,448.514,496.478,3750,2575.55,Basalt
513.94,14.2458,14.3048,4.24436,442.978,490.571,3972.46,2493.35,Basalt
514.04,14.7694,14.3049,4.24528,424.199,465.363,4380.84,1969.54,Basalt
514.14,15.3652,14.305,4.24632,410.371,445.223,3939.08,2493.35,Basalt
514.24,16.1844,14.3052,4.24726,411.787,448.758,4222.97,1961.3,Basalt
514.34,17.2326,14.3056,4.2482,430.783,480.541,4261.36,2948.11,Basalt
514.44,18.3037,14.3062,4.24916,470.846,535.787,4261.36,2948.11,Basalt
514.54,19.0896,14.3068,4.25019,537.402,605.793,4261.36,2948.11,Basalt
514.64,19.4032,14.3073,4.25113,622.119,672.028,4422.17,3004.81,Basalt
514.74,19.2591,14.3075,4.25215,695.245,707.456,4791.2,2929.69,Basalt
514.84,18.8247,14.3076,4.25315,725.606,695.685,4674.22,2428.76,Basalt
514.94,18.2743,14.3076,4.25404,709.662,648.38,4662.65,2367.42,Basalt
515.04,17.7898,14.3076,4.25504,664.811,591.036,4357.42,2561.48,Basalt
515.14,17.5644,14.3077,4.25609,600.956,535.612,4064.61,2604.17,Basalt
515.24,17.6029,14.308,4.25714,517.979,477.25,4133.67,2589.78,Basalt
515.34,17.8043,14.3085,4.25818,425.723,411.426,4731.96,2966.77,Basalt
515.44,17.9477,14.309,4.25911,344.399,344.782,4783.16,3188.78,Basalt
515.54,17.791,14.3095,4.26009,285.327,290.34,4734.85,3188.78,Basalt
515.64,17.1315,14.3099,4.26112,249.019,259.309,5151.1,3232.76,Basalt
515.74,16.0324,14.3102,4.26211,238.986,257.819,5151.1,3232.76,Basalt
515.84,14.8092,14.3103,4.26312,259.7,284.797,5151.1,3232.76,Basalt
515.94,13.8229,14.3105,4.26416,302.021,331.757,5095.11,3324.47,Basalt
516.04,13.3377,14.3108,4.26519,348.081,388.961,4845.35,3303.57,Basalt
516.14,13.4243,14.3111,4.26618,394.079,453.8,4520.42,3303.57,Basalt
516.24,13.942,14.3114,4.26716,450.139,527.464,4757.49,3243.51,Basalt
516.34,14.6949,14.3117,4.26813,517.088,605.423,5283.67,3243.51,Basalt
516.44,15.4258,14.3119,4.26916,580.255,678.412,5095.11,2911.49,Basalt
516.54,15.9448,14.312,4.27021,627.173,736.974,4641.09,2948.11,Basalt
516.64,16.1798,14.3122,4.27119,654.742,768.571,4148.23,2806.89,Basalt
516.74,16.2353,14.3124,4.27222,662.1,760.826,4783.16,2506.68,Basalt
516.84,16.2582,14.3127,4.27328,649.84,715.854,4783.16,2506.68,Basalt
516.94,16.2698,14.3132,4.27423,629.936,659.052,4783.16,2506.68,Basalt
517.04,16.1359,14.3137,4.27525,616.799,614.69,4687.5,2633.43,Basalt
517.14,15.6924,14.3141,4.27616,603.662,577.115,4687.5,2633.43,Basalt
517.24,14.8358,14.3144,4.27713,564.387,521.005,4380.84,3167.23,Basalt
517.34,13.7066,14.3146,4.27813,489.954,441.08,4934.21,3185.59,Basalt
517.44,12.5753,14.3148,4.27909,409.311,364.755,4934.21,3153.41,Basalt
517.54,11.8643,14.315,4.28008,356.825,318.714,4641.09,3129.7,Basalt
517.64,11.8704,14.3153,4.28102,330.923,295.508,4595.59,3129.7,Basalt
517.74,12.5029,14.3158,4.28196,301.535,267.003,4340.28,3043.83,Basalt
517.84,13.3108,14.3163,4.2829,256.407,228.22,5647.59,3255.21,Basalt
517.94,13.8231,14.3167,4.28385,217.374,205.183,4934.21,3004.81,Basalt
518.04,13.7639,14.3171,4.28483,208.984,221.5,5151.1,2948.11,Basalt
518.14,13.1837,14.3174,4.28586,235.991,278.095,4507.21,2985.67,Basalt
518.24,12.3537,14.3177,4.28686,292.237,363.627,4986.7,2790.18,Basalt
518.34,11.6725,14.318,4.28788,373.811,465.731,4076.09,2985.67,Basalt
518.44,11.3678,14.3182,4.28882,469.394,564.026,3750,3210.62,Basalt
518.54,11.471,14.3184,4.28979,550.745,631.685,5095.11,3277.97,Basalt
518.64,11.8134,14.3186,4.29072,590.242,658.017,4595.59,3255.21,Basalt
518.74,12.1206,14.3189,4.29169,588.467,662.427,5450.58,3277.97,Basalt
518.84,12.243,14.3193,4.29272,573.461,675.871,5095.11,3210.62,Basalt
518.94,12.29,14.3196,4.29363,580.024,722.305,5040.32,3232.76,Basalt
519.04,12.3835,14.32,4.29461,635.808,816.822,5040.32,3218.43,Basalt
519.14,12.6888,14.3203,4.29561,747.668,952.549,4882.81,3218.43,Basalt
519.24,13.278,14.3207,4.29658,887.422,1087.67,4665.22,3153.41,Basalt
519.34,14.104,14.3211,4.29748,999.21,1161.37,4696.98,3098.64,Basalt
519.44,15.0573,14.3215,4.29846,1030.82,1135.53,4716.89,3098.64,Basalt
519.54,16.0739,14.322,4.29939,969.288,1023.42,4857.64,3023.61,Basalt
519.64,17.0935,14.3224,4.30032,850.916,879.987,4673.55,2945.17,Basalt
519.74,17.9073,14.3227,4.30133,737.217,765.738,4716.76,2945.17,Basalt
519.84,18.2939,14.3229,4.30224,679.542,716.807,4756.33,2924.47,Basalt
519.94,18.1123,14.3231,4.30322,693.32,731.533,4184.39,2924.47,Basalt
520.04,17.2603,14.3233,4.30427,754.115,775.305,5716.46,2945.17,Basalt
520.14,15.8384,14.3237,4.30525,815.762,802.076,5514.71,2945.17,Basalt
520.24,14.1452,14.3241,4.3062,837.464,780.835,5647.59,3605.77,Basalt
520.34,12.6223,14.3246,4.3072,804.913,711.141,5387.93,3063.73,Basalt
520.44,11.6508,14.3253,4.30816,736.679,621.182,5208.33,3232.76,Basalt
520.54,11.4166,14.3261,4.30914,666.839,544.039,5092.77,2893.52,Basalt
520.64,11.8524,14.327,4.31011,618.759,495.215,4950.4,3004.81,Basalt
520.74,12.741,14.3278,4.31106,595.219,469.845,4752.12,2875.77,Basalt
520.84,13.822,14.3286,4.31204,577.779,448.602,4798.38,2875.77,Basalt
520.94,14.8382,14.3293,4.31297,530.581,404.413,4654.08,2678.57,Basalt
521.04,15.5533,14.3298,4.314,425.522,321.315,5387.93,3145.97,Basalt
521.14,15.8336,14.3302,4.31505,283.033,222.27,5208.33,3167.23,Basalt
521.24,15.6405,14.3305,4.31602,172.459,163.425,5208.33,2806.89,Basalt
521.34,15.0877,14.3307,4.31702,151.86,184.133,4832.47,2757.35,Basalt
521.44,14.3582,14.3311,4.31806,219.879,270.698,4550.97,2693.97,Basalt
521.54,13.7729,14.3317,4.319,339.494,379.968,4550.97,2693.97,Basalt
521.64,13.6097,14.3324,4.31999,476.423,477.421,4340.28,2823.79,Basalt
521.74,13.945,14.3332,4.32097,592.891,538.8,-999.25,2589.78,Basalt
521.84,14.5816,14.334,4.32191,638.771,540.759,-999.25,2391.58,Basalt
521.94,15.1804,14.3347,4.32286,587.803,480.777,-999.25,-999.25,Basalt
522.04,15.421,14.3353,4.32382,469.562,390.319,-999.25,-999.25,Basalt
522.14,15.225,14.3357,4.32472,344.838,308.154,-999.25,-999.25,Basalt
522.24,14.8431,14.3361,4.3257,253.097,246.158,-999.25,-999.25,Basalt
522.34,14.5984,14.3364,4.3267,195.103,194.142,-999.25,-999.25,Basalt
522.44,14.5958,14.3368,4.32761,156.419,148.454,-999.25,-999.25,Basalt
522.54,14.7848,14.3374,4.32859,129.246,119.418,-999.25,-999.25,Basalt
522.64,15.0157,14.3383,4.32957,120.049,118.705,-999.25,-999.25,Basalt
522.74,15.2337,14.3392,4.33046,141.548,148.065,-999.25,-999.25,Basalt
522.84,15.6354,14.3403,4.33144,191.558,194.118,-999.25,-999.25,Basalt
522.94,16.4849,14.3413,4.33238,239.416,228.063,-999.25,-999.25,Basalt
523.04,18.0205,14.3423,4.33334,247.83,224.533,-999.25,-999.25,Basalt
523.14,20.3556,14.3432,4.33433,208.541,185.774,-999.25,-999.25,Basalt
523.24,23.1488,14.3441,4.33531,149.578,139.955,-999.25,-999.25,Basalt
523.34,25.6955,14.3448,4.33631,110.866,125.037,-999.25,-999.25,Basalt
523.44,27.5612,14.3454,4.33726,123.825,175.14,-999.25,-999.25,Basalt
523.54,28.8351,14.3457,4.33824,202.046,298.848,-999.25,-999.25,Basalt
523.64,29.8956,14.3457,4.33921,326.379,453.286,-999.25,-999.25,Basalt
523.74,31.1094,14.3457,4.3402,441.003,562.052,-999.25,-999.25,Basalt
523.84,32.5221,14.3457,4.34115,493.986,579.389,-999.25,-999.25,Basalt
523.94,33.8929,14.3457,4.34218,490.685,535.397,-999.25,1789.12,Basalt
524.04,35.0461,14.3458,4.34312,484.182,500.994,-999.25,1762.22,Basalt
524.14,36.019,14.3461,4.34409,509.047,514.257,3188.78,1755.62,Basalt
524.24,36.8418,14.3464,4.34505,548.192,558.115,3210.62,1768.87,Basalt
524.34,37.6368,14.3468,4.346,569.459,597.143,3232.76,1882.53,Basalt
524.44,38.7191,14.3472,4.34703,566.001,611.212,3232.76,1882.53,Basalt
524.54,40.1558,14.3477,4.34803,544.375,606.197,3232.76,1882.53,Basalt
524.64,41.6148,14.3482,4.34898,500.508,606.117,3255.21,1729.7,Basalt
524.74,42.6258,14.3485,4.34993,443.814,635.208,3255.21,1729.7,Basalt
524.84,42.9975,14.3487,4.35089,422.603,697.531,3232.76,1890.12,Basalt
524.94,42.9875,14.3488,4.35191,482.972,771.799,3842.21,1961.3,Basalt
525.04,42.9093,14.3489,4.35281,608.156,831.811,3842.21,1913.27,Basalt
525.14,42.9117,14.3492,4.35383,730.123,868.813,3125,1831.05,Basalt
525.24,42.8253,14.3496,4.35478,799.711,889.496,3396.74,1961.3,Basalt
525.34,42.378,14.3502,4.35576,818.659,896.852,3301.06,2232.14,Basalt
525.44,41.564,14.3508,4.35672,814.534,892.667,3662.11,2275.49,Basalt
525.54,40.4485,14.3513,4.35766,812.364,892.133,5095.11,2367.42,Basalt
525.64,39.1493,14.3516,4.35864,830.099,917.436,4550.97,2561.48,Basalt
525.74,37.8993,14.3518,4.35962,871.307,972.492,4507.21,2589.78,Basalt
525.84,37.0331,14.352,4.36055,914.764,1028.98,4513.54,2242.82,Basalt
525.94,36.8329,14.3523,4.36151,930.82,1051.5,4473.29,2309.11,Basalt
526.04,37.3461,14.3527,4.36249,916.277,1040.23,4059.89,2618.71,Basalt
526.14,38.6104,14.3532,4.36348,899.516,1029.85,4380.84,2150.23,Basalt
526.24,40.6032,14.3538,4.36444,902.562,1038.08,5095.11,2589.78,Basalt
526.34,42.9857,14.3542,4.36541,914.805,1055.37,5266.85,2840.91,Basalt
526.44,45.0611,14.3546,4.3664,927.982,1096.8,5266.85,2840.91,Basalt
526.54,46.0957,14.3549,4.36738,975.625,1207.18,5266.85,2840.91,Basalt
526.64,45.9767,14.3553,4.36834,1083.06,1371.52,5208.33,2893.52,Basalt
526.74,45.3099,14.3557,4.36933,1199.26,1482.77,4987.99,2840.91,Basalt
526.84,45.0224,14.356,4.37035,1241.93,1460.51,4901.95,3232.76,Basalt
526.94,45.599,14.3564,4.37138,1202.68,1356.01,5047.16,3255.21,Basalt
527.04,46.7201,14.3566,4.37238,1154.43,1280.8,5019.15,3043.83,Basalt
527.14,47.8828,14.3566,4.37339,1142.79,1262.46,4965.1,3421.53,Basalt
527.24,48.6263,14.3567,4.37428,1131.94,1242.46,4702.42,3277.97,Basalt
527.34,48.7047,14.3568,4.37524,1088.6,1201.68,4467.34,2806.89,Sedimentary rocks
527.44,48.1421,14.3571,4.3762,1062.54,1209.03,3699.09,2663.35,Sedimentary rocks
527.54,47.0084,14.3574,4.37718,1128.07,1321.46,3962.45,2221.56,Sedimentary rocks
527.64,45.3308,14.3577,4.37816,1274.68,1480.75,3945.56,2170.14,Sedimentary rocks
527.74,43.1463,14.358,4.37911,1404.57,1562.22,4320.37,2221.56,Sedimentary rocks
527.84,40.7296,14.3582,4.38008,1442.29,1522.96,4185.27,2221.56,Sedimentary rocks
527.94,38.5224,14.3584,4.38099,1423.18,1456.66,3348.21,2264.49,Sedimentary rocks
528.04,36.7959,14.3586,4.38201,1439.18,1460.52,3145.97,2198.5,Sedimentary rocks
528.14,35.7673,14.3588,4.38292,1503.96,1492.81,3551.14,2198.5,Sedimentary rocks
528.24,35.3976,14.3589,4.38386,1524.65,1429.23,4111.84,2403.85,Sedimentary rocks
528.34,35.5309,14.3591,4.38484,1416.83,1221.07,4261.36,2264.49,Sedimentary rocks
528.44,36.2927,14.3593,4.38584,1199.84,938.404,4040.95,2232.14,Basalt
528.54,37.9837,14.3595,4.3868,954.023,672.422,4076.09,2200.7,Basalt
528.64,40.4841,14.3599,4.38773,724.108,458.851,4641.09,2275.49,Basalt
528.74,43.1595,14.3604,4.38874,507.718,296.755,4832.47,2242.82,Basalt
528.84,45.0609,14.3611,4.38973,316.242,190.076,4595.59,2454.19,Basalt
528.94,45.3865,14.3619,4.39065,192.142,143.894,4300.46,2823.79,Basalt
529.04,44.1866,14.3627,4.39166,155.092,143.775,-999.25,2648.3,Basalt
529.14,42.3792,14.3634,4.39262,172.336,161.235,-999.25,2506.68,Basalt
529.24,40.9269,14.3639,4.39357,192.114,171.16,-999.25,-999.25,Basalt
529.34,40.3152,14.3644,4.39456,186.783,162.326,-999.25,-999.25,Basalt
529.44,40.3856,14.3648,4.39553,159.268,140.517,-999.25,-999.25,Basalt
529.54,40.4047,14.3652,4.39652,127.891,120.962,-999.25,-999.25,Basalt
529.64,39.4612,14.3656,4.3975,111.563,119.331,-999.25,-999.25,Basalt
529.74,37.2792,14.3661,4.3985,120.961,144.379,-999.25,-999.25,Basalt
529.84,34.2304,14.3667,4.39944,153.917,191.506,-999.25,-999.25,Basalt
529.94,30.9481,14.3673,4.40038,196.021,243.366,-999.25,-999.25,Basalt
530.04,28.2181,14.368,4.40137,230.991,283.355,-999.25,-999.25,Basalt
530.14,26.5219,14.3686,4.40235,250.944,307.684,-999.25,-999.25,Basalt
530.24,25.9169,14.3691,4.40332,262.549,330.174,-999.25,-999.25,Basalt
530.34,26.182,14.3695,4.40431,292.508,383.28,-999.25,-999.25,Basalt
530.44,26.7684,14.3697,4.40525,383.949,503.86,-999.25,-999.25,Basalt
530.54,26.9512,14.3698,4.4063,567.002,693.804,-999.25,-999.25,Basalt
530.64,26.4076,14.37,4.40737,797.744,884.891,-999.25,3873.97,Basalt
530.74,25.3338,14.3704,4.4083,946.474,967.006,-999.25,3842.21,Basalt
530.84,24.1993,14.3709,4.40926,898.482,876.005,5787.04,3125,Basalt
530.94,23.5288,14.3715,4.41027,670.242,654.489,5151.1,3145.97,Basalt
531.04,23.5753,14.3721,4.41129,405.934,426.345,5580.36,3125,Basalt
531.14,24.2071,14.3726,4.41221,263.558,315.875,5580.36,3125,Basalt
531.24,25.0333,14.373,4.41319,306.498,369.228,5095.11,-999.25,Basalt
531.34,25.6343,14.3734,4.41416,487.916,536.783,5095.11,-999.25,Basalt
531.44,25.958,14.3738,4.41505,703.238,722.182,5095.11,-999.25,Basalt
531.54,26.299,14.3742,4.41603,878.235,866.569,5450.58,-999.25,Basalt
531.64,26.8493,14.3747,4.417,995.474,956.643,5450.58,-999.25,Basalt
531.74,27.4439,14.3753,4.41802,1037.87,963.414,5208.33,3372.3,Basalt
531.84,27.6787,14.376,4.41897,946.129,831.773,4986.7,2604.17,Basalt
531.94,27.4096,14.3766,4.41997,695.131,573.39,4550.97,2604.17,Basalt
532.04,27.0238,14.3773,4.42094,395.539,331.879,4380.84,2648.3,Basalt
532.14,27.0084,14.3779,4.42189,238.546,287.951,4934.21,2604.17,Basalt
532.24,27.6714,14.3786,4.42294,335.81,509.182,5514.71,2589.78,Basalt
532.34,29.0657,14.3792,4.42389,652.506,914.249,4550.97,2589.78,Basalt
532.44,30.739,14.3796,4.42487,1071.24,1355.31,4300.46,2693.97,Basalt
532.54,31.8464,14.38,4.42587,1482.93,1718.57,4185.27,2633.43,Basalt
532.64,31.8515,14.3802,4.42685,1820.25,1959.5,4340.28,2150.23,Basalt
532.74,30.9799,14.3805,4.42781,2030.25,2082.07,3906.25,2160.14,Basalt
532.84,29.9411,14.3808,4.42878,2054.31,2100.07,3551.14,2221.56,Basalt
532.94,29.3022,14.3813,4.42977,1880.7,2020.36,3551.14,2221.56,Basalt
533.04,29.2676,14.3819,4.43072,1600.84,1857.23,3551.14,2221.56,Basalt
533.14,29.5565,14.3825,4.43167,1355.5,1647.26,4261.36,2232.14,Basalt
533.24,29.7844,14.3832,4.43261,1216.05,1442.35,4076.09,2211.08,Basalt
533.34,29.7894,14.3838,4.43368,1137.39,1264.88,4222.97,2275.49,Basalt
533.44,29.4904,14.3844,4.43463,1024.74,1081.9,3578.24,2309.11,Basalt
533.54,29.0739,14.3849,4.4356,835.641,858.899,4934.21,-999.25,Basalt
533.64,28.8804,14.3855,4.43655,636.546,665.822,3906.25,-999.25,Basalt
533.74,28.8607,14.386,4.43752,587.851,678.645,5095.11,-999.25,Basalt
533.84,28.6374,14.3866,4.43853,821.172,1000.59,4696.8,2994.6,Basalt
533.94,27.945,14.3872,4.43947,1263.92,1495.04,5272.29,3662.11,Basalt
534.04,26.8698,14.3878,4.44044,1665.2,1889.4,5288.84,2725.29,Basalt
534.14,25.7927,14.3883,4.44136,1836.6,2031.9,5397.95,3255.21,Basalt
534.24,25.1283,14.3888,4.44236,1794.71,1971.64,5614.43,3210.62,Basalt
534.34,25.0871,14.3892,4.44332,1654.21,1822.85,5825.49,3421.53,Basalt
534.44,25.5431,14.3897,4.4443,1495.95,1665.93,5423.47,3301.06,Basalt
534.54,26.2291,14.3903,4.44528,1363.01,1553.8,5425.88,2823.79,Basalt
534.64,26.7551,14.3909,4.44624,1296.34,1520.7,5231.59,3578.24,Basalt
534.74,26.8962,14.3916,4.44722,1313.7,1559.37,5613.97,3125,Basalt
534.84,26.7786,14.3922,4.44819,1374.93,1616.14,5698.69,2533.78,Basalt
534.94,26.5799,14.3929,4.44915,1417.75,1630.23,5622.63,2773.67,Basalt
535.04,26.3924,14.3935,4.45012,1417.56,1579.05,4658.72,2297.79,Basalt
535.14,26.225,14.3942,4.45109,1387.98,1488.43,4787.14,2190.42,Basalt
535.24,26.0155,14.3949,4.45209,1353.38,1414.6,3647.35,2355.53,Basalt
535.34,25.786,14.3956,4.45304,1342.5,1408.85,4111.85,2589.78,Basalt
535.44,25.7827,14.3963,4.45404,1379.56,1472.96,4808.83,2180.23,Basalt
535.54,26.2737,14.3969,4.45504,1453.89,1552.51,5103.25,2773.67,Basalt
535.64,27.1139,14.3976,4.45601,1516.11,1589.35,5179.72,2757.35,Basalt
535.74,27.9853,14.3982,4.45705,1527.17,1579.21,5314.96,2773.67,Basalt
535.84,28.6295,14.3988,4.458,1514.62,1573.18,5884.34,3232.76,Basalt
535.94,28.895,14.3994,4.45886,1543.73,1608.71,5643.89,3301.06,Basalt
536.04,28.8699,14.3998,4.45991,1607.81,1637.34,5218.77,3083.88,Basalt
536.14,28.7847,14.4002,4.46089,1606.37,1567.11,5097.52,3024.19,Basalt
536.24,28.7664,14.4007,4.46181,1464.13,1377.55,5357.48,2929.69,Basalt
536.34,28.7601,14.4013,4.46285,1223.18,1144.53,5480.38,2948.11,Basalt
536.44,28.5528,14.4019,4.46389,995.091,959.267,5651.37,3301.06,Basalt
536.54,27.9977,14.4027,4.4649,853.618,858.477,5659.63,2966.77,Basalt
536.64,27.2206,14.4035,4.46583,800.176,830.766,5541.71,3255.21,Basalt
536.74,26.6201,14.4043,4.46688,808.382,856.637,5676.69,3210.62,Basalt
536.84,26.4732,14.4051,4.46792,865.854,927.504,5359.12,3004.81,Basalt
536.94,26.7319,14.4059,4.46893,958.25,1029.69,5310.34,2757.35,Basalt
537.04,27.0979,14.4065,4.46995,1042.51,1125.73,5378.27,3255.21,Basalt
537.14,27.2402,14.407,4.47094,1065.31,1164.4,5087.56,3232.76,Basalt
537.24,27.0199,14.4074,4.47189,1012.44,1120.67,4940.83,3324.47,Basalt
537.34,26.5911,14.4077,4.47285,924.452,1021.54,4563.63,3210.62,Basalt
537.44,26.381,14.408,4.47384,850.851,919.017,4827.89,3125,Basalt
537.54,26.6754,14.4084,4.47486,802.598,843.548,4485.79,2948.11,Basalt
537.64,27.4192,14.4089,4.47587,768.578,816.784,4639.67,3188.78,Basalt
537.74,28.292,14.4094,4.47686,764.641,883.427,4340.28,2242.82,Basalt
537.84,28.9808,14.4099,4.4779,832.661,1074.8,4593.36,2130.68,Basalt
537.94,29.2019,14.4103,4.47895,980.947,1332.6,3929.36,2678.57,Basalt
538.04,28.7935,14.4107,4.47995,1147.6,1522.37,4399.1,2467.11,Basalt
538.14,27.7677,14.4112,4.48095,1251.54,1560.04,5131.77,2242.82,Basalt
538.24,26.3925,14.4117,4.48197,1280.05,1497.05,5242.58,3083.88,Basalt
538.34,25.057,14.4121,4.48296,1283.3,1437.09,5430.5,2966.77,Basalt
538.44,24.0347,14.4125,4.48398,1288.63,1408.73,5321.88,2929.69,Basalt
538.54,23.4455,14.4128,4.48506,1266.52,1368.42,5251.52,3024.19,Basalt
538.64,23.3459,14.4131,4.48613,1194.36,1300.14,5120.98,2985.67,Basalt
538.74,23.7204,14.4133,4.48717,1111.78,1248.06,5318.75,3125,Basalt
538.84,24.4233,14.4135,4.48824,1082.33,1254.53,5479.92,3125,Basalt
538.94,25.2039,14.4139,4.48922,1128.44,1308.97,5697.44,3210.62,Basalt
539.04,25.9139,14.4142,4.49025,1217.88,1366.41,5546.83,3188.78,Basalt
539.14,26.4715,14.4146,4.49122,1296.4,1389.36,5599.79,3232.76,Basalt
539.24,26.6639,14.415,4.49217,1321.86,1365.63,5358.79,2966.77,Basalt
539.34,26.2379,14.4153,4.4932,1287.79,1309.35,5240.93,3167.23,Basalt
539.44,25.044,14.4156,4.49412,1225.38,1252.31,5404.61,3167.23,Basalt
539.54,23.3107,14.4159,4.49508,1175.5,1222.02,5534.18,3210.62,Basalt
539.64,21.5682,14.4163,4.49604,1158.23,1223.5,5762.16,3396.74,Basalt
539.74,20.4227,14.4166,4.49698,1166.83,1241.7,5469.7,3277.97,Basalt
539.84,20.2217,14.4169,4.49801,1185.17,1259.32,5648.41,3551.14,Basalt
539.94,21.0673,14.4174,4.49907,1203.16,1269.59,5561.45,3472.22,Basalt
540.04,22.8083,14.4178,4.50003,1219.11,1275.58,5427.96,3232.76,Basalt
540.14,25.0278,14.4182,4.50095,1233.48,1280.83,5151.72,3167.23,Basalt
540.24,27.1158,14.4186,4.502,1241.37,1280.7,5195.9,3210.62,Basalt
540.34,28.5396,14.419,4.50296,1232.83,1265.22,5266.85,3218.43,Basalt
540.44,29.0248,14.4194,4.50388,1203.93,1232.82,4422.17,3338.9,Basalt
540.54,28.6234,14.4198,4.50488,1163.27,1195.25,5514.71,2948.11,Basalt
540.64,27.5729,14.4202,4.50573,1124.4,1166.2,5514.71,2948.11,Basalt
540.74,26.1906,14.4209,4.50667,1093.44,1148.55,5514.71,2948.11,Basalt
540.84,24.7792,14.4217,4.50764,1066.64,1135.17,5450.58,3255.21,Basalt
540.94,23.6321,14.4226,4.50861,1039.39,1120,5450.58,3255.21,Basalt
541.04,22.9303,14.4234,4.50957,1014.35,1106.66,5859.38,3232.76,Basalt
541.14,22.6918,14.424,4.51052,999.426,1105.28,5734.69,3167.23,Basalt
541.24,22.8387,14.4244,4.5115,998.892,1122.7,5483.23,3167.23,Basalt
541.34,23.2589,14.4246,4.51248,1020.97,1168.66,5774.76,3188.78,Basalt
541.44,23.9103,14.4249,4.51346,1090.3,1261.86,6140.53,3348.21,Basalt
541.54,24.8333,14.4254,4.51442,1217.43,1395.94,5793.52,2790.18,Basalt
541.64,25.953,14.4259,4.51542,1349.8,1504.78,5493.9,3024.19,Basalt
541.74,27.1535,14.4265,4.51635,1398.21,1509.54,5310.8,2966.77,Basalt
541.84,28.3128,14.4272,4.51733,1329.55,1404.75,5515.47,3255.21,Basalt
541.94,29.2703,14.4278,4.51826,1205.3,1267.33,4872.67,3063.73,Basalt
542.04,29.8771,14.4284,4.51927,1106.22,1169.11,5250.77,3232.76,Basalt
542.14,29.9818,14.4291,4.52024,1050.97,1114.02,5427.96,3232.76,Basalt
542.24,29.6949,14.4297,4.52121,1008.28,1069.23,4947.92,3372.3,Basalt
542.34,29.4079,14.4304,4.52226,961.11,1024.2,4595.59,3210.62,Basalt
542.44,29.5594,14.431,4.52323,929.234,999.945,4595.59,3129.7,Basalt
542.54,30.2713,14.4316,4.52419,941.875,1020.65,4946.14,3153.41,Basalt
542.64,31.3575,14.4321,4.52523,1000.23,1082.06,4728.27,3153.41,Basalt
542.74,32.4232,14.4326,4.52624,1065.06,1143.12,4486.65,3185.59,Basalt
542.84,32.9624,14.433,4.52718,1094.72,1167.09,4307.46,3277.56,Basalt
