Depth,GR,TEMP1,TEMP2,P,Rmud,Rd,Rs,Th,U,K,Vp,Vs,Vw,INDEX
m,API,C,C,MPa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,m/s,Rock types
1267,25.5908,99.0058,99.0112,11.3779,1.65158,3.88217,4.75216,3.30307,1.35043,0.85182,3798.32,2477.78,1304.06,Sedimentary rocks
1267.1,25.3245,99.0133,99.0112,11.3788,1.65117,3.77603,4.69051,2.80746,1.88872,0.68524,3806.73,2487.34,1302.08,Sedimentary rocks
1267.2,25.0268,99.0219,99.0245,11.3798,1.65112,3.74088,4.61917,2.21514,2.37264,0.54134,3803.93,2536.28,1297.5,Sedimentary rocks
1267.3,24.9437,99.0307,99.0245,11.3807,1.65145,3.73872,4.5055,1.69991,2.66233,0.47161,3773.31,2553.86,1291,Sedimentary rocks
1267.4,25.1835,99.0387,99.0378,11.3817,1.65112,3.68253,4.43127,1.47032,2.68518,0.49309,3724.25,2584.59,1286.81,Sedimentary rocks
1267.5,25.4975,99.0459,99.0378,11.3826,1.65059,3.59838,4.50978,1.63483,2.46264,0.58336,3750.67,2591.08,1282.01,Sedimentary rocks
1267.6,25.426,99.0533,99.0511,11.3836,1.65079,3.4689,4.50575,2.07577,2.11457,0.68775,3799.74,2605.48,1282.01,Sedimentary rocks
1267.7,24.553,99.0616,99.0645,11.3845,1.65042,3.09681,4.48097,2.52682,1.78905,0.74643,3856.58,2624.05,1284.57,Sedimentary rocks
1267.8,22.7245,99.0705,99.0778,11.3854,1.65069,3.74853,7.47681,2.75516,1.55607,0.73287,3879.8,2622.71,1285.85,Sedimentary rocks
1267.9,20.2838,99.0796,99.0911,11.3864,1.65032,10.1063,18.9595,2.67389,1.39793,0.66562,3873.97,2614.73,1284.57,Sedimentary rocks
1268,17.9355,99.0886,99.1044,11.3874,1.65026,26.3292,39.0645,2.35868,1.26179,0.59422,3876.88,2606.8,1274.72,Sedimentary rocks
1268.1,16.3593,99.0974,99.1178,11.3883,1.65018,48.0174,57.8643,1.94553,1.17742,0.54735,3912.18,2592.38,1269.07,Sedimentary rocks
1268.2,15.8385,99.1053,99.1178,11.3892,1.65006,62.0313,62.7544,1.61077,1.17565,0.52928,3957.21,2602.85,1263.48,Sedimentary rocks
1268.3,16.2014,99.1125,99.1311,11.3902,1.64994,58.3011,51.05,1.46985,1.2391,0.52792,4037.78,2629.4,1268.45,Sedimentary rocks
1268.4,16.8758,99.12,99.1311,11.3911,1.64978,40.4731,32.1863,1.57315,1.28815,0.5266,4134.92,2588.48,1268.45,Sedimentary rocks
1268.5,17.2748,99.1284,99.1444,11.3921,1.64957,21.3776,17.2768,1.88814,1.24438,0.51125,4134.92,2598.92,1264.1,Sedimentary rocks
1268.6,17.1848,99.1372,99.1444,11.393,1.64945,10.3705,10.3471,2.32826,1.07382,0.47914,4121.7,2553.86,1255.17,Sedimentary rocks
1268.7,16.6718,99.1452,99.1577,11.394,1.64921,7.43636,9.10021,2.79135,0.80156,0.44246,4063.24,2516.47,1248.18,Sedimentary rocks
1268.8,15.9827,99.1524,99.171,11.395,1.64916,8.02314,10.1821,3.12406,0.51514,0.41929,3963.3,2487.34,1238,Sedimentary rocks
1268.9,15.4824,99.1599,99.171,11.3959,1.64908,9.1945,11.6591,3.13846,0.35144,0.41324,3903.29,2488.54,1228.26,Sedimentary rocks
1269,15.4157,99.1684,99.1843,11.3968,1.64904,10.4086,13.0034,2.76529,0.38444,0.41965,3847.95,2467.1,1218.68,Sedimentary rocks
1269.1,15.7561,99.1772,99.1843,11.3978,1.64899,11.9896,14.6763,2.13635,0.58191,0.42807,3766.44,2453.02,1213.24,Sedimentary rocks
1269.2,16.2434,99.1854,99.1977,11.3987,1.64878,13.9135,16.8753,1.51082,0.85305,0.42378,3706.87,2434.49,1210.39,Sedimentary rocks
1269.3,16.6013,99.1925,99.1977,11.3996,1.64866,15.5764,19.0281,1.13046,1.11024,0.39675,3685.67,2412.84,1211.81,Sedimentary rocks
1269.4,16.697,99.1989,99.211,11.4006,1.64853,16.4782,20.6237,1.09289,1.29074,0.35526,3590.7,2370.69,1211.52,Sedimentary rocks
1269.5,16.5749,99.2056,99.2243,11.4016,1.64861,16.8531,22.1982,1.36121,1.35405,0.32327,3469.89,2363.08,1212.38,Sedimentary rocks
1269.6,16.4733,99.2131,99.2243,11.4025,1.64824,17.7158,24.9755,1.77114,1.31469,0.31694,3430.64,2310.15,1210.39,Sedimentary rocks
1269.7,16.4859,99.2216,99.2376,11.4035,1.64803,19.7403,28.8681,2.1536,1.21409,0.33888,3392.27,2300.87,1212.66,Sedimentary rocks
1269.8,16.5467,99.2305,99.2376,11.4044,1.64778,22.9139,33.5162,2.50723,1.03649,0.38206,3339.54,2287.6,1208.97,Sedimentary rocks
1269.9,16.5855,99.2386,99.2509,11.4054,1.64794,28.4387,43.638,2.95119,0.74872,0.43123,3318.05,2272.48,1212.95,Sedimentary rocks
1270,16.5523,99.2458,99.251,11.4063,1.64774,43.3347,69.6069,3.54902,0.35759,0.47627,3337.38,2239.9,1225.05,Sedimentary rocks
1270.1,16.5078,99.2524,99.2643,11.4072,1.64773,87.8138,121.465,4.29576,-999.25,0.50836,3359.12,2223.48,1235.03,Sedimentary rocks
1270.2,16.7967,99.2589,99.2643,11.4082,1.64753,181.31,193.04,5.06666,-999.25,0.52588,3401.22,2201.64,1248.79,Sedimentary rocks
1270.3,17.977,99.2656,99.2776,11.4092,1.6474,297.357,249.373,5.73033,-999.25,0.54282,3426.08,2192.28,1260.08,Sedimentary rocks
1270.4,20.3293,99.2722,99.2776,11.4102,1.64728,358.617,247.708,6.15358,-999.25,0.57687,3414.73,2177.47,1267.51,Sedimentary rocks
1270.5,23.6223,99.2789,99.2909,11.4111,1.6473,307.494,180.015,6.28843,-999.25,0.64497,3421.53,2171.05,1264.72,Sedimentary rocks
1270.6,27.4971,99.2856,99.2909,11.4121,1.64702,175.859,87.2859,6.19609,0.08287,0.75387,3449,2187.63,1265.96,Sedimentary rocks
1270.7,32.0459,99.2922,99.3042,11.4131,1.64646,54.2411,20.985,6.11762,0.39307,0.91606,3476.9,2203.53,1260.08,Sedimentary rocks
1270.8,37.8968,99.2988,99.3042,11.414,1.64646,-999.25,-999.25,6.30672,0.69241,1.13988,3493.39,2204.47,1269.39,Sedimentary rocks
1270.9,45.4505,99.3054,99.3042,11.4149,1.64609,-999.25,-999.25,6.81063,1.06929,1.41015,3556.03,2201.64,1277.88,Sedimentary rocks
1271,54.3511,99.3121,99.3175,11.4159,1.64625,0.763469,2.90599,7.39059,1.63228,1.69672,3646.57,2197.89,1281.06,Sedimentary rocks
1271.1,63.5552,99.3197,99.3175,11.4168,1.64613,3.31801,4.48293,7.83357,2.32926,1.9748,3664.71,2195.08,1277.56,Sedimentary rocks
1271.2,71.5992,99.3282,99.3175,11.4177,1.64579,4.21507,5.31939,8.09673,2.9414,2.23452,3654.32,2197.89,1276.3,Sedimentary rocks
1271.3,77.1899,99.3371,99.3309,11.4187,1.64612,4.90958,5.78213,8.23723,3.24509,2.46354,3636.28,2199.77,1270.33,Sedimentary rocks
1271.4,79.7311,99.3452,99.3309,11.4197,1.64571,5.2523,5.8292,8.35723,3.16018,2.64371,3598.22,2204.47,1263.17,Sedimentary rocks
1271.5,79.7798,99.3523,99.3309,11.4206,1.64538,5.26227,5.73828,8.6226,2.76548,2.76464,3593.21,2211.08,1257.93,Sedimentary rocks
1271.6,78.6669,99.3588,99.3309,11.4215,1.64542,5.23381,5.8014,9.16554,2.25927,2.82257,3507.65,2199.77,1248.18,Sedimentary rocks
1271.7,77.7261,99.3654,99.3442,11.4225,1.64551,5.33365,5.99793,9.87728,1.86683,2.83428,3428.36,2175.63,1233.85,Sedimentary rocks
1271.8,77.6785,99.3729,99.3575,11.4234,1.6453,5.40896,6.09286,10.3983,1.76538,2.81889,3339.54,2156.52,1233.85,Sedimentary rocks
1271.9,78.4826,99.3815,99.3575,11.4244,1.64493,5.22524,5.95,10.4868,1.9288,2.79819,3282.15,2155.62,1224.76,Sedimentary rocks
1272,79.6952,99.3905,99.3708,11.4253,1.6451,4.77637,5.6464,10.0955,2.22399,2.78129,3226.69,2150.23,1218.4,Sedimentary rocks
1272.1,80.6449,99.3986,99.3842,11.4263,1.6451,4.3051,5.35147,9.33132,2.522,2.75873,3149.82,2159.23,1215.81,Sedimentary rocks
1272.2,80.4968,99.4047,99.3975,11.4272,1.64448,4.15882,5.34142,8.30019,2.77725,2.71336,3089.42,2161.95,1212.95,Sedimentary rocks
1272.3,78.7286,99.4095,99.3975,11.4282,1.64463,4.51156,5.8101,7.06243,2.99351,2.64504,3040.24,2161.04,1206.71,Sedimentary rocks
1272.4,75.475,99.4147,99.4108,11.4292,1.64456,5.10532,6.47283,5.70859,3.1345,2.58603,2999.56,2156.52,1204.45,Sedimentary rocks
1272.5,71.4503,99.4218,99.4241,11.4301,1.64435,5.38854,6.64239,4.40188,3.14145,2.56969,2970.19,2159.23,1203.61,Sedimentary rocks
1272.6,67.6291,99.4301,99.4241,11.4311,1.64415,5.06967,5.96713,3.25857,3.06538,2.59248,2923.04,2149.33,1199.41,Basalt
1272.7,64.8393,99.4384,99.4374,11.4321,1.64424,4.42887,4.92101,2.28788,3.05802,2.61692,2946.43,2156.52,1202.48,Basalt
1272.8,63.2037,99.4455,99.4374,11.433,1.64354,3.94458,4.28459,1.51415,3.25185,2.59188,2970.19,2162.86,1210.96,Basalt
1272.9,62.1358,99.452,99.4374,11.434,1.64391,3.75755,4.2767,1.00853,3.61872,2.49496,2983.94,2177.47,1217.82,Basalt
1273,60.7586,99.4587,99.4507,11.435,1.64337,3.68552,4.50267,0.70448,4.03721,2.34249,2983.94,2174.72,1218.68,Basalt
1273.1,58.3677,99.4662,99.4508,11.4359,1.6435,3.61284,4.58263,0.56792,4.28136,2.18655,2966.77,2184.85,1217.24,Basalt
1273.2,54.8204,99.4747,99.4641,11.4368,1.64333,3.60447,4.51752,0.63827,4.16463,2.07039,2989.13,2173.8,1214.95,Basalt
1273.3,50.4532,99.4836,99.4641,11.4378,1.64342,3.68446,4.45832,0.99344,3.6518,2.00646,3001.31,2164.67,1217.24,Basalt
1273.4,46.0341,99.4917,99.4774,11.4387,1.64317,3.79456,4.4875,1.6642,2.86757,1.99093,3006.56,2159.23,1222.73,Basalt
1273.5,42.2772,99.4988,99.4907,11.4397,1.64308,3.90133,4.54074,2.51426,2.03597,2.01724,3020.65,2159.23,1226.22,Basalt
1273.6,39.5158,99.5053,99.4907,11.4407,1.6428,4.02795,4.55258,3.30776,1.37176,2.07793,3031.3,2152.02,1228.26,Basalt
1273.7,37.7309,99.5119,99.504,11.4416,1.64259,4.17572,4.59252,3.80386,0.97315,2.16211,3031.3,2145.76,1230.02,Basalt
1273.8,36.7319,99.5194,99.5174,11.4425,1.64263,4.26502,4.75229,3.86835,0.84232,2.25205,3020.65,2140.41,1229.14,Basalt
1273.9,36.4224,99.5278,99.5174,11.4435,1.64247,4.20193,4.94832,3.5708,0.91398,2.32369,3006.56,2135.98,1225.64,Basalt
1274,36.6821,99.5368,99.5307,11.4444,1.64218,4.01346,4.97223,3.08455,1.10595,2.35762,3003.06,2128.92,1223.31,Basalt
1274.1,37.24,99.5458,99.544,11.4454,1.6423,3.84717,4.7716,2.54142,1.35765,2.34674,3004.81,2128.92,1221.86,Basalt
1274.2,37.9352,99.5548,99.544,11.4464,1.64206,3.80251,4.53197,1.98042,1.6564,2.28753,3022.42,2117.56,1223.02,Basalt
1274.3,38.6227,99.5636,99.5573,11.4473,1.64206,3.82209,4.43568,1.39323,1.98453,2.19415,2999.56,2117.56,1222.44,Basalt
1274.4,39.1222,99.5715,99.5706,11.4482,1.64189,3.81263,4.49577,0.82704,2.31981,2.0802,2982.22,2119.3,1216.67,Basalt
1274.5,39.1984,99.5787,99.5707,11.4492,1.64205,3.81831,4.64646,0.34889,2.65473,1.94051,2982.22,2114.08,1212.38,Basalt
1274.6,38.6687,99.5862,99.584,11.4502,1.64156,3.94659,4.85528,0.08511,2.93748,1.77287,2975.33,2120.17,1211.52,Basalt
1274.7,37.5218,99.5947,99.5973,11.4511,1.64143,4.15487,5.09893,0.08856,3.07502,1.59836,2971.9,2121.91,1212.09,Basalt
1274.8,35.7835,99.6035,99.6106,11.4521,1.64139,4.26017,5.32081,0.24403,3.03743,1.44059,2977.05,2131.56,1213.81,Basalt
1274.9,33.5401,99.6115,99.6239,11.453,1.64151,4.19328,5.44905,0.37771,2.88177,1.30406,2990.86,2131.56,1217.24,Basalt
1275,31.0533,99.6187,99.6373,11.454,1.64106,4.10432,5.44829,0.37851,2.72294,1.17225,3010.07,2144.86,1222.15,Basalt
1275.1,28.6658,99.6262,99.6506,11.4549,1.64082,4.15169,5.34382,0.27238,2.61851,1.03551,3031.3,2153.82,1227.09,Basalt
1275.2,26.6082,99.6346,99.6506,11.4559,1.64086,4.28206,5.20046,0.23106,2.53125,0.89681,3060.09,2171.97,1233.85,Basalt
1275.3,24.7974,99.6434,99.6639,11.4568,1.64086,4.3134,5.0771,0.51047,2.34616,0.77486,3093.13,2202.58,1239.48,Basalt
1275.4,23.0767,99.6515,99.6639,11.4578,1.6409,4.20364,4.9761,1.17034,2.01916,0.6827,3130.69,2232.14,1244.87,Basalt
1275.5,21.5113,99.6587,99.6772,11.4588,1.64036,4.09873,4.87151,2.0292,1.59208,0.62416,3176.99,2243.8,1254.56,Basalt
1275.6,20.1399,99.6661,99.6772,11.4597,1.64049,4.12737,4.80398,2.82538,1.15531,0.59344,3288.42,2276.49,1262.55,Basalt
1275.7,18.912,99.6744,99.6906,11.4607,1.64057,4.23672,4.86267,3.35032,0.80733,0.5783,3361.31,2295.75,1271.89,Basalt
1275.8,17.8735,99.6833,99.7039,11.4617,1.64012,4.28011,5.06547,3.55679,0.60533,0.56734,3444.39,2335.26,1280.42,Basalt
1275.9,17.2052,99.6924,99.7039,11.4626,1.64045,4.22754,5.31715,3.50354,0.54004,0.56447,3498.13,2358.76,1284.57,Basalt
1276,17.0785,99.7014,99.7172,11.4635,1.63987,4.19906,5.51119,3.35683,0.52803,0.58581,3558.49,2377.25,1285.85,Basalt
1276.1,17.5875,99.7102,99.7305,11.4645,1.63971,4.30054,5.63601,3.32084,0.45918,0.64843,3610.82,2419.64,1286.81,Basalt
1276.2,18.6023,99.7183,99.7439,11.4654,1.6395,4.51271,5.75258,3.4387,0.33671,0.73947,3675.16,2456.53,1288.74,Basalt
1276.3,19.7742,99.7253,99.7439,11.4664,1.63971,4.74392,5.89824,3.59249,0.26578,0.81871,3720.24,2480.16,1288.74,Basalt
1276.4,20.7538,99.7318,99.7572,11.4674,1.63921,4.92114,6.03674,3.54798,0.38731,0.843,3755.46,2486.14,1288.74,Basalt
1276.5,21.3273,99.7384,99.7572,11.4684,1.63942,5.00636,6.08242,3.19624,0.73581,0.79721,3788.57,2498.18,1287.77,Basalt
1276.6,21.3982,99.746,99.7705,11.4693,1.63938,4.9909,5.99102,2.66017,1.21121,0.69507,3805.35,2530.05,1284.57,Basalt
1276.7,21.0922,99.7545,99.7838,11.4703,1.6393,4.90764,5.88033,2.10892,1.65412,0.57111,3733.71,2541.28,1282.65,Basalt
1276.8,20.6239,99.7634,99.7838,11.4712,1.63901,4.87146,6.02906,1.71974,1.90993,0.4593,3720.24,2545.04,1276.3,Basalt
1276.9,20.0549,99.7715,99.7971,11.4721,1.63848,5.0175,6.62706,1.58675,1.92142,0.37836,3693.59,2543.78,1264.72,Basalt
1277,19.3616,99.7787,99.7972,11.4731,1.63856,5.37821,7.56486,1.69378,1.75411,0.32784,3701.54,2548.81,1257.32,Basalt
1277.1,18.6523,99.7852,99.8104,11.4741,1.63847,5.89014,8.56165,1.9051,1.56873,0.29061,3733.71,2584.59,1258.85,Basalt
1277.2,18.0398,99.7918,99.8104,11.4751,1.63863,6.54525,9.64345,2.04397,1.50194,0.25036,3771.95,2569.13,1255.78,Basalt
1277.3,17.5759,99.7983,99.8238,11.476,1.63818,7.54961,11.3528,2.03595,1.57175,0.20772,3763.69,2562.75,1250.91,Basalt
1277.4,17.2956,99.805,99.8371,11.4769,1.63838,9.35906,14.2182,1.90729,1.68679,0.18052,3760.94,2566.58,1246.68,Basalt
1277.5,17.0915,99.8126,99.8371,11.4779,1.63817,12.2954,17.9536,1.68107,1.75072,0.18577,3755.46,2578.12,1241.57,Basalt
1277.6,16.8026,99.8211,99.8504,11.4788,1.63801,15.9258,21.3806,1.38614,1.73941,0.21864,3744.55,2579.41,1237.1,Basalt
1277.7,16.4184,99.8299,99.8504,11.4798,1.6378,18.9651,23.2879,1.15673,1.65403,0.26179,3750,2585.88,1232.67,Basalt
1277.8,16.0562,99.838,99.8504,11.4808,1.63805,20.1927,23.4178,1.21593,1.49092,0.29518,3760.94,2600.23,1228.26,Basalt
1277.9,15.8497,99.8452,99.8637,11.4817,1.63735,19.5517,22.5046,1.67061,1.26845,0.30801,3799.74,2628.06,1227.09,Basalt
1278,15.8727,99.8526,99.8638,11.4827,1.63739,18.1157,21.4224,2.42863,1.033,0.29667,3850.82,2649.67,1231.78,Basalt
1278.1,16.0578,99.8611,99.8771,11.4837,1.63727,16.9497,20.5302,3.23857,0.85377,0.26428,3891.51,2678.57,1236.21,Basalt
1278.2,16.3125,99.8699,99.8904,11.4845,1.63748,16.2974,19.8771,3.79906,0.78423,0.22721,3909.21,2648.3,1234.14,Basalt
1278.3,16.5251,99.8779,99.9037,11.4855,1.63736,15.9467,19.5781,3.9616,0.82767,0.2065,3936.07,2644.23,1236.81,Basalt
1278.4,16.6504,99.8851,99.917,11.4865,1.63691,15.8694,19.7319,3.85969,0.91414,0.21117,4015.77,2646.95,1241.27,Basalt
1278.5,16.6966,99.8926,99.9304,11.4874,1.63707,16.1801,20.0979,3.75206,0.95701,0.23582,4105.29,2644.23,1245.17,Basalt
1278.6,16.6616,99.9011,99.9437,11.4883,1.63675,16.7012,20.1643,3.87309,0.89,0.26839,4185.27,2633.43,1249.09,Basalt
1278.7,16.5503,99.9099,99.957,11.4893,1.63662,16.979,19.68,4.22693,0.72909,0.29417,4254.33,2624.05,1253.04,Basalt
1278.8,16.4229,99.9181,99.957,11.4902,1.63638,16.763,18.9107,4.57575,0.57898,0.30229,4329.34,2608.12,1256.09,Basalt
1278.9,16.3652,99.9252,99.9703,11.4912,1.63658,16.232,18.2719,4.66459,0.54143,0.29494,4395.78,2587.18,1258.85,Basalt
1279,16.4387,99.9318,99.9703,11.4922,1.63622,15.6986,17.8752,4.4101,0.65001,0.27867,4414.6,2584.59,1260.08,Basalt
1279.1,16.6372,99.9384,99.9703,11.4931,1.63581,15.2433,17.5048,3.89139,0.86556,0.26254,4429.77,2552.6,1260.7,Basalt
1279.2,16.8582,99.945,99.9703,11.494,1.63601,14.7577,16.9984,3.2725,1.10994,0.25182,4456.57,2518.93,1261.31,Basalt
1279.3,16.9566,99.9516,99.9837,11.495,1.63625,14.2403,16.5173,2.68922,1.31901,0.2406,4460.42,2520.16,1261.62,Basalt
1279.4,16.9701,99.9583,99.9837,11.4959,1.63593,13.9355,16.3946,2.22613,1.45633,0.22152,4460.42,2514.02,1261.62,Basalt
1279.5,17.0928,99.9649,99.9837,11.4969,1.636,14.1309,16.736,1.88598,1.51326,0.19769,4448.88,2507.9,1261.62,Basalt
1279.6,17.4449,99.9715,99.997,11.4978,1.63564,14.8323,17.2906,1.69221,1.47909,0.18528,4433.58,2498.18,1261.62,Basalt
1279.7,17.9899,99.9782,99.997,11.4987,1.63536,15.666,17.6992,1.62385,1.39809,0.19235,4433.58,2494.56,1261.93,Basalt
1279.8,18.6105,99.9857,100.01,11.4997,1.63474,16.1314,17.7975,1.66313,1.32343,0.2179,4475.91,2501.82,1262.24,Basalt
1279.9,19.1162,99.9942,100.01,11.5007,1.63515,15.9851,17.6223,1.79514,1.29045,0.25095,4545.1,2520.16,1263.79,Basalt
1280,19.3191,100.003,100.01,11.5016,1.63478,15.3532,17.1974,1.92851,1.33483,0.27237,4620.61,2541.28,1267.51,Basalt
1280.1,19.1879,100.011,100.024,11.5025,1.63498,14.5293,16.5086,1.97917,1.45004,0.27322,4707.24,2536.28,1272.21,Basalt
1280.2,18.8605,100.018,100.024,11.5033,1.63433,13.7746,15.7519,1.97537,1.57162,0.25933,4792.72,2561.48,1278.2,Basalt
1280.3,18.5064,100.025,100.024,11.5043,1.63442,13.3216,15.3719,2.04489,1.60495,0.24563,4857.2,2591.08,1284.25,Basalt
1280.4,18.2346,100.031,100.037,11.5053,1.63474,13.3489,15.6238,2.34583,1.48652,0.24394,4928.15,2612.08,1290.03,Basalt
1280.5,18.0331,100.039,100.037,11.5062,1.6345,13.8361,16.2503,2.86226,1.25996,0.25169,4966.12,2640.17,1295.87,Basalt
1280.6,17.809,100.047,100.05,11.5072,1.6345,14.4521,16.6803,3.44848,1.02078,0.26011,4905.33,2645.59,1301.1,Basalt
1280.7,17.5305,100.056,100.064,11.5082,1.6345,14.7569,16.5991,3.96243,0.84541,0.25658,4811.5,2701.02,1303.73,Basalt
1280.8,17.2073,100.064,100.077,11.5091,1.63405,14.544,16.1724,4.31433,0.74912,0.23936,4784.71,2703.85,1304.06,Basalt
1280.9,16.8758,100.072,100.09,11.51,1.6336,13.9475,15.7435,4.41985,0.72795,0.21718,4740.72,2698.19,1304.72,Basalt
1281,16.5815,100.078,100.104,11.511,1.63405,13.2825,15.5239,4.2347,0.78248,0.19989,4665.49,2681.36,1308.03,Basalt
1281.1,16.3771,100.085,100.117,11.5119,1.63376,12.7963,15.5679,3.79698,0.89959,0.19799,4596.71,2657.86,1304.72,Basalt
1281.2,16.3095,100.091,100.117,11.5128,1.63352,12.546,15.8769,3.25769,1.04493,0.21385,4525.95,2638.82,1300.44,Basalt
1281.3,16.4751,100.098,100.117,11.5138,1.63364,12.3636,16.2324,2.80289,1.18439,0.24014,4465.05,2610.76,1295.54,Basalt
1281.4,16.9817,100.106,100.13,11.5147,1.63294,11.6646,15.7443,2.59579,1.27574,0.27003,4418.06,2580.71,1290.35,Basalt
1281.5,17.8131,100.114,100.13,11.5158,1.63338,9.8544,14.4906,2.71255,1.27282,0.30093,4364.65,2565.3,1285.21,Basalt
1281.6,18.7726,100.122,100.13,11.5167,1.63346,11.3164,20.9702,3.10108,1.13661,0.34348,4338.94,2531.3,1280.42,Basalt
1281.7,19.583,100.128,100.144,11.5176,1.63267,32.0394,56.0455,3.59868,0.877,0.40769,4390.17,2515.24,1275.98,Basalt
1281.8,19.9965,100.133,100.144,11.5186,1.63279,89.9455,133.558,3.9922,0.56841,0.49221,4475.91,2457.7,1273.46,Basalt
1281.9,19.932,100.138,100.144,11.5196,1.63328,179.168,231.744,4.20251,0.28032,0.58189,4487.6,2442.56,1272.83,Basalt
1282,19.558,100.145,100.157,11.5205,1.63287,257.626,295.325,4.33104,0.03493,0.65495,4483.7,2429.9,1272.21,Basalt
1282.1,19.2171,100.154,100.157,11.5215,1.63262,276.171,282.198,4.49508,-999.25,0.69407,4483.7,2419.64,1268.45,Basalt
1282.2,19.1763,100.162,100.17,11.5224,1.63263,223.493,203.606,4.71508,-999.25,0.69357,4487.6,2418.5,1268.14,Basalt
1282.3,19.3954,100.168,100.17,11.5234,1.63222,136.425,111.262,4.91738,-999.25,0.65591,4487.6,2416.24,1267.83,Basalt
1282.4,19.5558,100.174,100.184,11.5244,1.63231,62.9344,47.7749,4.90865,-999.25,0.58685,4483.7,2418.5,1267.83,Basalt
1282.5,19.3589,100.181,100.184,11.5253,1.63235,24.9582,20.8582,4.5761,0.13747,0.48786,4495.42,2419.64,1267.83,Basalt
1282.6,18.7023,100.189,100.197,11.5262,1.63215,14.7491,15.5899,4.03161,0.60276,0.37424,4527,2424.19,1268.14,Basalt
1282.7,17.7788,100.197,100.21,11.5272,1.63178,15.6623,17.0646,3.52822,1.04334,0.26596,4563.05,2444.88,1267.83,Basalt
1282.8,16.8998,100.205,100.21,11.5281,1.63156,17.6962,18.6854,3.25273,1.32694,0.18366,4607.91,2462.39,1267.83,Basalt
1282.9,16.3391,100.211,100.224,11.5291,1.63156,18.7547,19.5098,3.23691,1.39733,0.14565,4641.09,2465.93,1272.83,Basalt
1283,16.2334,100.218,100.237,11.53,1.63103,19.2582,19.8617,3.39337,1.28726,0.15855,4670.52,2493.35,1274.09,Basalt
1283.1,16.4802,100.224,100.237,11.5309,1.63143,19.387,19.8216,3.56398,1.10221,0.21054,4713.21,2525.1,1275.04,Basalt
1283.2,16.8071,100.231,100.25,11.5319,1.6309,19.1031,19.4779,3.59397,0.97789,0.27362,4774.3,2551.34,1275.04,Basalt
1283.3,16.9337,100.238,100.263,11.5328,1.63123,18.5144,19.0612,3.4123,1.01119,0.31751,4792.05,2557.66,1274.72,Basalt
1283.4,16.7651,100.247,100.263,11.5337,1.63098,17.8161,18.7059,3.04875,1.19108,0.33011,4796.51,2562.75,1275.04,Basalt
1283.5,16.4355,100.256,100.277,11.5347,1.63098,17.0834,18.2705,2.66419,1.39644,0.3197,4796.51,2569.13,1274.41,Basalt
1283.6,16.0641,100.264,100.277,11.5355,1.63045,16.262,17.5539,2.4759,1.46247,0.30811,4809.93,2578.13,1273.78,Basalt
1283.7,15.9088,100.271,100.29,11.5365,1.63053,15.4132,16.7036,2.69431,1.28971,0.30782,4832.47,2588.48,1273.15,Basalt
1283.8,16.1579,100.278,100.303,11.5374,1.63082,14.7899,16.202,3.50948,0.83553,0.32589,4841.55,2620.05,1279.15,Basalt
1283.9,16.8469,100.284,100.303,11.5384,1.63041,14.6157,16.4012,4.81698,0.17969,0.3656,4850.66,2638.82,1279.15,Basalt
1284,17.8719,100.291,100.317,11.5392,1.63008,14.8563,17.1313,6.24784,-999.25,0.42317,4892.08,2677.18,1276.3,Basalt
1284.1,18.9207,100.298,100.317,11.5402,1.63029,15.3011,17.9967,7.29682,-999.25,0.48369,4910.71,2684.15,1275.67,Basalt
1284.2,19.6255,100.305,100.317,11.5412,1.62983,15.9196,18.9494,6.0498,-999.25,0.537995,4920.09,2678.57,1275.98,Basalt
1284.3,19.813,100.313,100.33,11.542,1.63016,16.8552,20.2606,5.8707,-999.25,0.56481,4901.38,2684.15,1276.62,Basalt
1284.4,19.6387,100.322,100.33,11.543,1.62983,18.1314,22.0131,5.25721,-999.25,0.57203,4943.67,2701.02,1277.88,Basalt
1284.5,19.3972,100.331,100.343,11.5439,1.62962,19.4692,23.7827,4.50341,0.1055,0.55836,5006.07,2716.68,1278.51,Basalt
1284.6,19.2278,100.338,100.357,11.5448,1.62917,20.4725,25.0025,3.87085,0.38408,0.526795,5060.11,2729.62,1283.93,Basalt
1284.7,19.2031,100.344,100.357,11.5458,1.62913,21.0587,25.7091,3.52253,0.547275,0.485135,5090.08,2758.83,1287.45,Basalt
1284.8,19.3235,100.351,100.37,11.5468,1.62896,21.498,26.3555,3.42441,0.61014,0.442715,5145.96,2806.89,1288.74,Basalt
1284.9,19.4789,100.358,100.383,11.5477,1.62945,21.833,26.967,3.3651,0.667,0.41001,5234.77,2834.66,1285.53,Basalt
1285,19.5756,100.364,100.397,11.5486,1.62916,21.855,27.2781,3.25555,0.75917,0.39994,5240.09,2870.96,1289.38,Basalt
1285.1,19.5926,100.371,100.397,11.5496,1.62891,21.7022,27.476,3.15164,0.847845,0.425725,5208.33,2878.98,1296.19,Basalt
1285.2,19.515,100.377,100.41,11.5505,1.62884,21.6629,27.7593,3.12853,0.87279,0.492495,5240.09,2890.27,1306.04,Basalt
1285.3,19.4705,100.385,100.41,11.5514,1.62867,21.1937,27.3019,3.239,0.805865,0.584785,5240.09,2904.93,1313.69,Basalt
