Depth,Gamma,Temp_1,Temp_2,P,Rmud,Rs,Rd,Th,U,K,Vs,Vp,INDEX
m,API,C,C,Mpa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,Rock types
461.675,201.689,47.1239,-999.25,-999.25,-999.25,-999.25,-999.25,29.1635,2.706,0.904253,-999.25,-999.25,Rhyolite
461.775,200.333,47.1239,-999.25,-999.25,-999.25,-999.25,-999.25,26.1653,3.92181,1.84207,-999.25,-999.25,Rhyolite
461.875,197.508,47.1392,-999.25,-999.25,-999.25,-999.25,-999.25,29.6794,0.249811,2.25284,-999.25,-999.25,Rhyolite
461.975,194.99,47.1392,-999.25,-999.25,-999.25,-999.25,-999.25,32.6522,1.26738,1.24372,-999.25,-999.25,Rhyolite
462.075,194.493,47.1392,-999.25,-999.25,-999.25,-999.25,-999.25,15.9942,9.0701,1.37714,-999.25,-999.25,Rhyolite
462.175,196.462,47.1544,-999.25,-999.25,-999.25,-999.25,-999.25,12.309,9.64802,1.8019,-999.25,-999.25,Rhyolite
462.275,199.811,47.1544,-999.25,-999.25,-999.25,-999.25,-999.25,15.9025,9.96418,1.23017,-999.25,-999.25,Rhyolite
462.375,202.562,47.1544,-999.25,-999.25,-999.25,-999.25,-999.25,27.4295,2.07765,2.37897,-999.25,-999.25,Rhyolite
462.475,203.016,47.1544,-999.25,-999.25,-999.25,-999.25,-999.25,27.2187,4.14822,1.28527,-999.25,-999.25,Rhyolite
462.575,201.013,47.1544,-999.25,-999.25,-999.25,-999.25,-999.25,22.8668,7.72455,0.547415,-999.25,-999.25,Rhyolite
462.675,197.939,47.1697,-999.25,-999.25,-999.25,-999.25,-999.25,21.6386,7.25012,1.23988,-999.25,-999.25,Rhyolite
462.775,195.416,47.1697,-999.25,-999.25,-999.25,-999.25,-999.25,20.1473,7.51669,1.63048,-999.25,-999.25,Rhyolite
462.875,194.294,47.1697,-999.25,-999.25,-999.25,-999.25,-999.25,24.4753,4.04671,2.15906,-999.25,-999.25,Rhyolite
462.975,194.736,47.1697,-999.25,-999.25,-999.25,-999.25,-999.25,9.92383,13.3296,1.04629,-999.25,-999.25,Rhyolite
463.075,196.369,47.1849,-999.25,-999.25,-999.25,-999.25,-999.25,13.0368,11.0041,0.460709,-999.25,-999.25,Rhyolite
463.175,198.611,47.1849,-999.25,-999.25,-999.25,-999.25,-999.25,23.9499,3.02156,1.97976,-999.25,-999.25,Rhyolite
463.275,200.525,47.1849,-999.25,-999.25,-999.25,-999.25,-999.25,41.3632,0.000921619,1.30658,-999.25,-999.25,Rhyolite
463.375,201.547,47.1849,-999.25,-999.25,-999.25,-999.25,-999.25,15.9135,8.9714,0.909181,-999.25,-999.25,Rhyolite
463.475,201.658,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,18.5643,6.7069,1.07553,-999.25,-999.25,Rhyolite
463.575,201.108,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,22.2543,7.77513,0.0797439,-999.25,-999.25,Rhyolite
463.675,200.687,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,30.0515,3.88474,1.27395,-999.25,-999.25,Rhyolite
463.775,200.973,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,24.3867,6.0408,0.833085,-999.25,-999.25,Rhyolite
463.875,201.913,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,36.6483,3.84425,0.425864,-999.25,-999.25,Rhyolite
463.975,202.835,47.2002,-999.25,-999.25,-999.25,-999.25,-999.25,14.2466,9.94647,1.3325,-999.25,-999.25,Rhyolite
464.075,202.421,47.2155,-999.25,-999.25,-999.25,-999.25,-999.25,26.7233,7.55948,0.5456,-999.25,-999.25,Rhyolite
464.175,199.937,47.2155,-999.25,-999.25,-999.25,-999.25,-999.25,24.5757,6.10323,0.885616,-999.25,-999.25,Rhyolite
464.275,195.942,47.2155,-999.25,-999.25,-999.25,-999.25,-999.25,37.6823,0.00186297,2.07233,-999.25,-999.25,Rhyolite
464.375,191.687,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,20.0659,7.83466,1.28953,-999.25,-999.25,Rhyolite
464.475,188.278,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,30.6688,2.65565,1.23744,-999.25,-999.25,Rhyolite
464.575,186.152,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,21.6216,4.30374,1.83316,-999.25,-999.25,Rhyolite
464.675,185.275,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,22.3627,6.92988,0.724079,-999.25,-999.25,Rhyolite
464.775,185.193,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,26.435,6.87384,0.636976,-999.25,-999.25,Rhyolite
464.875,185.594,47.246,-999.25,-999.25,-999.25,-999.25,-999.25,16.6323,9.85612,0.360025,-999.25,-999.25,Rhyolite
464.975,186.606,47.2307,-999.25,-999.25,-999.25,-999.25,-999.25,20.083,9.20586,0.65375,-999.25,-999.25,Rhyolite
465.075,188.448,47.246,-999.25,-999.25,-999.25,-999.25,-999.25,34.3258,1.09465,1.18709,-999.25,-999.25,Rhyolite
465.175,191.003,47.246,-999.25,-999.25,-999.25,-999.25,-999.25,17.8648,6.1181,2.04786,-999.25,-999.25,Rhyolite
465.275,193.896,47.246,-999.25,-999.25,-999.25,-999.25,-999.25,23.6628,8.10768,0.634072,-999.25,-999.25,Rhyolite
465.375,196.626,47.246,-999.25,-999.25,-999.25,-999.25,-999.25,25.6879,6.52555,0.343439,-999.25,-999.25,Rhyolite
465.475,198.964,47.2612,-999.25,-999.25,-999.25,-999.25,-999.25,26.2761,4.54029,1.36476,-999.25,-999.25,Rhyolite
465.575,200.989,47.2612,-999.25,-999.25,-999.25,-999.25,-999.25,34.1997,2.77004,1.22921,-999.25,-999.25,Rhyolite
465.675,203.073,47.2612,-999.25,-999.25,-999.25,-999.25,-999.25,27.9936,6.38133,0.602511,-999.25,-999.25,Rhyolite
465.775,205.453,47.2612,-999.25,-999.25,-999.25,-999.25,-999.25,17.1969,9.60282,0.327044,-999.25,-999.25,Rhyolite
465.875,207.826,47.2612,-999.25,-999.25,-999.25,-999.25,-999.25,34.5339,3.81029,9.98E-05,-999.25,-999.25,Rhyolite
465.975,209.414,47.2765,-999.25,-999.25,-999.25,-999.25,-999.25,8.59053,13.7368,0.0805654,-999.25,-999.25,Rhyolite
466.075,209.341,47.2765,-999.25,-999.25,-999.25,-999.25,-999.25,18.9979,7.87873,1.35134,-999.25,-999.25,Rhyolite
466.175,206.936,47.2765,-999.25,-999.25,-999.25,-999.25,-999.25,23.3829,9.85082,0.000412509,-999.25,-999.25,Rhyolite
466.275,202.332,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,21.4473,6.53066,1.4422,-999.25,-999.25,Rhyolite
466.375,196.782,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,27.8042,3.96796,1.27994,-999.25,-999.25,Rhyolite
466.475,192.092,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,35.3345,0.0294018,2.07963,-999.25,-999.25,Rhyolite
466.575,189.701,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,29.2285,3.58657,1.25829,-999.25,-999.25,Rhyolite
466.675,189.822,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,25.5282,6.92917,0.791143,-999.25,-999.25,Rhyolite
466.775,191.289,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,22.4762,5.72247,1.62489,-999.25,-999.25,Rhyolite
466.875,192.448,47.2918,-999.25,-999.25,-999.25,-999.25,-999.25,11.9828,13.6468,0.105264,-999.25,-999.25,Rhyolite
466.975,192.281,47.307,-999.25,-999.25,-999.25,-999.25,-999.25,20.5836,7.91756,0.582334,-999.25,-999.25,Rhyolite
467.075,191.109,47.307,-999.25,-999.25,-999.25,-999.25,-999.25,14.0167,10.4071,0.956966,-999.25,-999.25,Rhyolite
467.175,190.262,47.307,-999.25,-999.25,-999.25,-999.25,-999.25,21.3391,9.10073,0.704357,-999.25,-999.25,Rhyolite
467.275,191.08,47.307,-999.25,-999.25,-999.25,-999.25,-999.25,31.5751,2.68987,1.99719,-999.25,-999.25,Rhyolite
467.375,193.895,47.307,-999.25,-999.25,-999.25,-999.25,-999.25,32.5974,4.52475,1.17802,-999.25,-999.25,Rhyolite
467.475,197.521,47.3223,-999.25,-999.25,-999.25,-999.25,-999.25,22.2499,4.82788,2.45255,-999.25,-999.25,Rhyolite
467.575,200.368,47.3223,-999.25,-999.25,-999.25,-999.25,-999.25,20.6245,9.50691,1.23957,-999.25,-999.25,Rhyolite
467.675,201.63,47.3223,-999.25,-999.25,-999.25,-999.25,-999.25,26.6758,4.22798,3.2598,-999.25,-999.25,Rhyolite
467.775,201.975,47.3223,-999.25,-999.25,-999.25,-999.25,-999.25,30.0826,3.91121,1.7235,-999.25,-999.25,Rhyolite
467.875,202.974,47.3223,-999.25,-999.25,-999.25,-999.25,-999.25,22.2453,8.21205,1.21213,-999.25,-999.25,Rhyolite
467.975,205.749,47.3375,-999.25,-999.25,-999.25,-999.25,-999.25,14.472,10.9265,1.68093,-999.25,-999.25,Rhyolite
468.075,210.071,47.3375,-999.25,-999.25,-999.25,-999.25,-999.25,22.8966,6.99406,1.98891,-999.25,-999.25,Rhyolite
468.175,214.507,47.3375,-999.25,-999.25,-999.25,-999.25,-999.25,14.5755,11.5644,1.72105,-999.25,-999.25,Rhyolite
468.275,217.561,47.3375,-999.25,-999.25,-999.25,-999.25,-999.25,6.51326,15.0127,1.10438,-999.25,-999.25,Rhyolite
468.375,218.586,47.3375,-999.25,-999.25,-999.25,-999.25,-999.25,12.93,10.5541,2.4681,-999.25,-999.25,Rhyolite
468.475,218.174,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,13.4394,7.78583,3.24198,-999.25,-999.25,Rhyolite
468.575,217.788,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,23.8345,6.83764,1.83144,-999.25,-999.25,Rhyolite
468.675,218.898,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,25.7739,4.39057,3.82189,-999.25,-999.25,Rhyolite
468.775,221.88,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,30.5791,0.00134006,4.59036,-999.25,-999.25,Rhyolite
468.875,225.988,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,28.3174,4.64858,3.30248,-999.25,-999.25,Rhyolite
468.975,229.962,47.3528,-999.25,-999.25,-999.25,-999.25,-999.25,17.7889,12.8145,1.11546,-999.25,-999.25,Rhyolite
469.075,232.915,47.368,-999.25,-999.25,-999.25,-999.25,-999.25,22.1105,4.88215,2.94792,-999.25,-999.25,Rhyolite
469.175,234.56,47.368,-999.25,-999.25,-999.25,-999.25,-999.25,28.4306,3.63729,2.86959,-999.25,-999.25,Rhyolite
469.275,234.811,47.368,-999.25,-999.25,-999.25,-999.25,-999.25,19.974,7.59579,2.88086,-999.25,-999.25,Rhyolite
469.375,233.502,47.368,-999.25,-999.25,-999.25,-999.25,-999.25,16.2238,9.16868,3.00274,-999.25,-999.25,Rhyolite
469.475,231.456,47.368,-999.25,-999.25,-999.25,-999.25,-999.25,31.8024,3.44921,2.23024,-999.25,-999.25,Rhyolite
469.575,229.607,47.3681,-999.25,-999.25,-999.25,-999.25,-999.25,11.0372,14.5279,1.21282,-999.25,-999.25,Rhyolite
469.675,228.376,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,29.4726,3.80313,3.12663,-999.25,-999.25,Rhyolite
469.775,227.755,47.3681,-999.25,-999.25,-999.25,-999.25,-999.25,11.5244,13.027,2.07733,-999.25,-999.25,Rhyolite
469.875,227.676,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,39.7907,0.00397553,3.69118,-999.25,-999.25,Rhyolite
469.975,227.785,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,22.0997,4.45777,3.74708,-999.25,-999.25,Rhyolite
470.075,227.582,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,27.5401,4.9911,3.14214,-999.25,-999.25,Rhyolite
470.175,226.977,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,30.7024,3.66004,3.42943,-999.25,-999.25,Rhyolite
470.275,226.562,47.3833,-999.25,-999.25,-999.25,-999.25,-999.25,29.5921,7.50369,1.08531,-999.25,-999.25,Rhyolite
470.375,227.27,47.3986,-999.25,-999.25,-999.25,-999.25,-999.25,18.4414,10.4851,1.6918,-999.25,-999.25,Rhyolite
470.475,229.667,47.3986,-999.25,-999.25,-999.25,-999.25,-999.25,15.0134,10.2601,3.11578,-999.25,-999.25,Rhyolite
470.575,232.952,47.3986,-999.25,-999.25,-999.25,-999.25,-999.25,21.625,11.2402,1.5524,-999.25,-999.25,Rhyolite
470.675,235.886,47.3986,-999.25,-999.25,-999.25,-999.25,-999.25,15.6401,11.8791,1.97209,-999.25,-999.25,Rhyolite
470.775,237.691,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,44.7194,1.64553,1.7324,-999.25,-999.25,Rhyolite
470.875,238.004,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,41.8516,1.21944,2.152,-999.25,-999.25,Rhyolite
470.975,237.144,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,40.4673,2.42132,2.33371,-999.25,-999.25,Rhyolite
471.075,235.833,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,40.3044,0.434337,3.62754,-999.25,-999.25,Rhyolite
471.175,234.542,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,20.8186,7.26984,3.03137,-999.25,-999.25,Rhyolite
471.275,233.404,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,13.6821,12.4444,2.63743,-999.25,-999.25,Rhyolite
471.375,232.325,47.4138,-999.25,-999.25,-999.25,-999.25,-999.25,22.2018,7.016,3.42141,-999.25,-999.25,Rhyolite
471.475,231.319,47.4291,-999.25,-999.25,-999.25,-999.25,-999.25,10.9715,11.8954,2.45423,-999.25,-999.25,Rhyolite
471.575,230.648,47.4291,-999.25,-999.25,-999.25,-999.25,-999.25,7.02873,14.7373,1.9284,-999.25,-999.25,Rhyolite
471.675,230.347,47.4291,-999.25,-999.25,-999.25,-999.25,-999.25,21.0643,8.71402,1.54876,-999.25,-999.25,Rhyolite
471.775,230.246,47.4291,-999.25,-999.25,-999.25,-999.25,-999.25,30.2866,8.01489,1.28173,-999.25,-999.25,Rhyolite
471.875,230.103,47.4291,-999.25,-999.25,-999.25,-999.25,-999.25,21.9853,6.92465,3.10118,-999.25,-999.25,Rhyolite
471.975,229.805,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,37.2534,4.74138,2.35896,-999.25,-999.25,Rhyolite
472.075,229.307,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,26.5342,8.09286,1.13206,-999.25,-999.25,Rhyolite
472.175,228.768,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,26.9265,8.66407,1.66836,-999.25,-999.25,Rhyolite
472.275,228.73,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,31.3911,6.79127,0.904013,-999.25,-999.25,Rhyolite
472.375,229.073,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,31.776,3.55962,3.38937,-999.25,-999.25,Rhyolite
472.475,229.07,47.4444,-999.25,-999.25,-999.25,-999.25,-999.25,26.8101,6.12679,2.82888,-999.25,-999.25,Rhyolite
472.575,228.268,47.4596,-999.25,-999.25,-999.25,-999.25,-999.25,21.3734,9.28862,1.63971,-999.25,-999.25,Rhyolite
472.675,226.527,47.4596,-999.25,-999.25,-999.25,-999.25,-999.25,24.49,6.60197,2.46358,-999.25,-999.25,Rhyolite
472.775,224.406,47.4596,-999.25,-999.25,-999.25,-999.25,-999.25,33.9807,2.94217,2.24791,-999.25,-999.25,Rhyolite
472.875,222.754,47.4596,-999.25,-999.25,-999.25,-999.25,-999.25,32.7688,4.00774,2.0856,-999.25,-999.25,Rhyolite
472.975,222.034,47.4596,-999.25,-999.25,-999.25,-999.25,-999.25,40.8592,0.001223,2.71319,-999.25,-999.25,Rhyolite
473.075,222.442,47.4749,-999.25,-999.25,-999.25,-999.25,-999.25,19.6052,11.5798,1.44247,-999.25,-999.25,Rhyolite
473.175,223.929,47.4749,-999.25,-999.25,-999.25,-999.25,-999.25,18.9112,9.50689,1.64714,-999.25,-999.25,Rhyolite
473.275,225.761,47.4749,-999.25,-999.25,-999.25,-999.25,-999.25,15.7724,8.67494,2.38557,-999.25,-999.25,Rhyolite
473.375,226.642,47.4749,-999.25,-999.25,-999.25,-999.25,-999.25,24.615,8.12555,1.66991,-999.25,-999.25,Rhyolite
473.475,225.678,47.4749,-999.25,-999.25,-999.25,-999.25,-999.25,25.7384,8.64621,1.06678,-999.25,-999.25,Rhyolite
473.575,223.075,47.4901,-999.25,-999.25,-999.25,-999.25,-999.25,27.0181,7.84184,1.58834,-999.25,-999.25,Rhyolite
473.675,219.787,47.4901,-999.25,-999.25,-999.25,-999.25,-999.25,25.7763,8.41314,1.152,-999.25,-999.25,Rhyolite
473.775,217.175,47.4901,-999.25,-999.25,-999.25,-999.25,-999.25,24.8982,5.26494,2.11999,-999.25,-999.25,Rhyolite
473.875,216.165,47.4901,-999.25,-999.25,-999.25,-999.25,-999.25,33.9969,4.01603,1.86922,-999.25,-999.25,Rhyolite
473.975,216.822,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,24.8681,5.71086,1.6929,-999.25,-999.25,Rhyolite
474.075,218.479,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,24.3726,7.04787,2.54768,-999.25,-999.25,Rhyolite
474.175,220.285,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,25.5358,7.6732,2.19255,-999.25,-999.25,Rhyolite
474.275,221.447,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,29.4253,3.87552,2.88429,-999.25,-999.25,Rhyolite
474.375,221.84,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,32.3762,3.25978,1.94548,-999.25,-999.25,Rhyolite
474.475,221.807,47.5054,-999.25,-999.25,-999.25,-999.25,-999.25,29.6017,3.34667,3.7186,-999.25,-999.25,Rhyolite
474.575,221.686,47.5206,-999.25,-999.25,-999.25,-999.25,-999.25,18.6831,7.77615,2.97963,-999.25,-999.25,Rhyolite
474.675,221.732,47.5206,-999.25,-999.25,-999.25,-999.25,-999.25,9.72396,11.6167,4.61266,-999.25,-999.25,Rhyolite
474.775,222.247,47.5207,-999.25,-999.25,-999.25,-999.25,-999.25,18.3447,10.4366,2.8638,-999.25,-999.25,Rhyolite
474.875,223.431,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,19.9041,8.1026,3.0961,-999.25,-999.25,Rhyolite
474.975,225.277,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,32.9628,2.75936,3.55729,-999.25,-999.25,Rhyolite
475.075,227.632,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,15.3193,11.175,2.70666,-999.25,-999.25,Rhyolite
475.175,230.465,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,16.8973,9.46765,3.86113,-999.25,-999.25,Rhyolite
475.275,233.674,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,23.0385,7.21137,4.00426,-999.25,-999.25,Rhyolite
475.375,237.153,47.5359,-999.25,-999.25,-999.25,-999.25,-999.25,12.4117,12.1185,2.82069,-999.25,-999.25,Rhyolite
475.475,240.722,47.5512,-999.25,-999.25,-999.25,-999.25,-999.25,12.1851,16.5783,1.87766,-999.25,-999.25,Rhyolite
475.575,243.973,47.5512,-999.25,-999.25,-999.25,-999.25,-999.25,36.0037,2.351,3.34395,-999.25,-999.25,Rhyolite
475.675,246.525,47.5512,-999.25,-999.25,-999.25,-999.25,-999.25,40.6987,0.51178,4.99468,-999.25,-999.25,Rhyolite
475.775,248.037,47.5664,-999.25,-999.25,-999.25,-999.25,-999.25,26.0693,5.25254,3.55532,-999.25,-999.25,Rhyolite
475.875,248.373,47.5664,-999.25,-999.25,-999.25,-999.25,-999.25,20.9701,8.70827,3.15359,-999.25,-999.25,Rhyolite
475.975,247.211,47.5664,-999.25,-999.25,-999.25,-999.25,-999.25,34.3406,1.17809,4.59017,-999.25,-999.25,Rhyolite
476.075,244.459,47.5664,-999.25,-999.25,-999.25,-999.25,-999.25,25.738,5.14956,4.01347,-999.25,-999.25,Rhyolite
476.175,240.38,47.5664,-999.25,-999.25,-999.25,-999.25,-999.25,22.6674,5.78705,3.57764,-999.25,-999.25,Rhyolite
476.275,235.184,47.5817,-999.25,-999.25,-999.25,-999.25,-999.25,15.8669,11.0471,2.28606,-999.25,-999.25,Rhyolite
476.375,229.55,47.5817,-999.25,-999.25,-999.25,-999.25,-999.25,34.2453,0.49811,4.18795,-999.25,-999.25,Rhyolite
476.475,224.604,47.5817,-999.25,-999.25,-999.25,-999.25,-999.25,19.3696,7.6246,3.70231,-999.25,-999.25,Rhyolite
476.575,221.329,47.5817,-999.25,-999.25,-999.25,-999.25,-999.25,39.3873,0.00232738,5.30156,-999.25,-999.25,Rhyolite
476.675,220.593,47.5969,-999.25,-999.25,-999.25,-999.25,-999.25,21.794,7.64125,4.29317,-999.25,-999.25,Rhyolite
476.775,222.886,47.5969,-999.25,-999.25,-999.25,-999.25,-999.25,28.7128,3.35664,4.18242,-999.25,-999.25,Rhyolite
476.875,228.007,47.5969,-999.25,-999.25,-999.25,-999.25,-999.25,18.5991,7.36408,4.19872,-999.25,-999.25,Rhyolite
476.975,234.695,47.5969,-999.25,-999.25,-999.25,-999.25,-999.25,19.7309,7.25721,4.37595,-999.25,-999.25,Rhyolite
477.075,241.401,47.6122,-999.25,-999.25,-999.25,-999.25,-999.25,24.2505,4.72304,4.67648,-999.25,-999.25,Rhyolite
477.175,246.574,47.6122,-999.25,-999.25,-999.25,-999.25,-999.25,19.2402,5.16356,4.59303,-999.25,-999.25,Rhyolite
477.275,248.752,47.6122,-999.25,-999.25,-999.25,-999.25,-999.25,22.5148,5.55997,4.05271,-999.25,-999.25,Rhyolite
477.375,247.903,47.6122,-999.25,-999.25,-999.25,-999.25,-999.25,16.8934,9.71181,3.4227,-999.25,-999.25,Rhyolite
477.475,245.306,47.6122,-999.25,-999.25,-999.25,-999.25,-999.25,29.3832,6.76352,3.07682,-999.25,-999.25,Rhyolite
477.575,242.579,47.6275,-999.25,-999.25,-999.25,-999.25,-999.25,21.2636,5.7106,4.56064,-999.25,-999.25,Rhyolite
477.675,241.257,47.6275,-999.25,-999.25,-999.25,-999.25,-999.25,34.4791,3.79761,3.53523,-999.25,-999.25,Rhyolite
477.775,241.489,47.6275,-999.25,-999.25,-999.25,-999.25,-999.25,19.4215,9.42275,2.46861,-999.25,-999.25,Rhyolite
477.875,242.21,47.6275,-999.25,-999.25,-999.25,-999.25,-999.25,35.0448,2.41034,4.03118,-999.25,-999.25,Rhyolite
477.975,242.221,47.6427,-999.25,-999.25,-999.25,-999.25,-999.25,32.5874,7.52392,0.823239,-999.25,-999.25,Rhyolite
478.075,241.082,47.6427,-999.25,-999.25,-999.25,-999.25,-999.25,22.1363,6.43415,3.9343,-999.25,-999.25,Rhyolite
478.175,239.059,47.6427,-999.25,-999.25,-999.25,-999.25,-999.25,21.4148,8.75491,3.64513,-999.25,-999.25,Rhyolite
478.275,236.911,47.658,-999.25,-999.25,-999.25,-999.25,-999.25,22.7054,5.87246,4.24226,-999.25,-999.25,Rhyolite
478.375,235.869,47.658,-999.25,-999.25,-999.25,-999.25,-999.25,20.3704,9.73086,2.71857,-999.25,-999.25,Rhyolite
478.475,236.486,47.658,-999.25,-999.25,-999.25,-999.25,-999.25,14.0385,11.1536,2.72027,-999.25,-999.25,Rhyolite
478.575,238.111,47.658,-999.25,-999.25,-999.25,-999.25,-999.25,28.2165,3.37789,4.4932,-999.25,-999.25,Rhyolite
478.675,239.617,47.658,-999.25,-999.25,-999.25,-999.25,-999.25,21.2704,8.89917,3.40609,-999.25,-999.25,Rhyolite
478.775,239.936,47.6732,-999.25,-999.25,-999.25,-999.25,-999.25,19.6977,6.51735,3.92684,-999.25,-999.25,Rhyolite
478.875,238.567,47.6732,-999.25,-999.25,-999.25,-999.25,-999.25,15.3629,10.15,3.84737,-999.25,-999.25,Rhyolite
478.975,235.789,47.6732,-999.25,-999.25,-999.25,-999.25,-999.25,21.8398,9.32727,3.07522,-999.25,-999.25,Rhyolite
479.075,232.353,47.6732,-999.25,-999.25,-999.25,-999.25,-999.25,25.7165,6.35565,2.92053,-999.25,-999.25,Rhyolite
479.175,229.138,47.6885,-999.25,-999.25,-999.25,-999.25,-999.25,33.9925,4.49769,2.4707,-999.25,-999.25,Rhyolite
479.275,227.038,47.6885,-999.25,-999.25,-999.25,-999.25,-999.25,15.1878,9.39289,2.88754,-999.25,-999.25,Rhyolite
479.375,226.415,47.6885,-999.25,-999.25,-999.25,-999.25,-999.25,24.4828,7.04586,2.73737,-999.25,-999.25,Rhyolite
479.475,227.038,47.6885,-999.25,-999.25,-999.25,-999.25,-999.25,19.7314,7.93715,2.86982,-999.25,-999.25,Rhyolite
479.575,228.562,47.7038,-999.25,-999.25,-999.25,-999.25,-999.25,18.4711,8.99137,2.82183,-999.25,-999.25,Rhyolite
479.675,230.544,47.7038,-999.25,-999.25,-999.25,-999.25,-999.25,21.4292,6.67947,3.2219,-999.25,-999.25,Rhyolite
479.775,232.683,47.7038,-999.25,-999.25,-999.25,-999.25,-999.25,19.1083,6.82051,3.22683,-999.25,-999.25,Rhyolite
479.875,234.721,47.7038,-999.25,-999.25,-999.25,-999.25,-999.25,24.1156,7.30167,3.08356,-999.25,-999.25,Rhyolite
479.975,236.713,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,14.8207,9.61514,3.18226,-999.25,-999.25,Rhyolite
480.075,238.845,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,39.2366,0.00293456,3.39612,-999.25,-999.25,Rhyolite
480.175,240.799,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,33.7838,3.90151,2.82905,-999.25,-999.25,Rhyolite
480.275,241.95,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,21.2961,12.1151,1.37905,-999.25,-999.25,Rhyolite
480.375,241.337,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,39.2884,0.567456,3.56481,-999.25,-999.25,Rhyolite
480.475,238.785,47.719,-999.25,-999.25,-999.25,-999.25,-999.25,23.5637,6.08496,3.82375,-999.25,-999.25,Rhyolite
480.575,235.199,47.7343,-999.25,-999.25,-999.25,-999.25,-999.25,6.96123,11.397,4.60187,-999.25,-999.25,Rhyolite
480.675,232.397,47.7343,-999.25,-999.25,-999.25,-999.25,-999.25,17.9552,6.32599,4.26819,-999.25,-999.25,Rhyolite
480.775,232.083,47.7495,-999.25,-999.25,-999.25,-999.25,-999.25,27.0067,0.0019304,5.19849,-999.25,-999.25,Rhyolite
480.875,234.654,47.7495,-999.25,-999.25,-999.25,-999.25,-999.25,26.5464,6.10573,3.32692,-999.25,-999.25,Rhyolite
480.975,239.366,47.7495,-999.25,-999.25,-999.25,-999.25,-999.25,14.9007,13.3023,2.70897,-999.25,-999.25,Rhyolite
481.075,244.721,47.7495,-999.25,-999.25,-999.25,-999.25,-999.25,38.7946,0.00406068,4.37066,-999.25,-999.25,Rhyolite
481.175,248.849,47.7495,-999.25,-999.25,-999.25,-999.25,-999.25,31.1155,6.80272,2.4366,-999.25,-999.25,Rhyolite
481.275,250.403,47.7648,-999.25,-999.25,-999.25,-999.25,-999.25,42.3238,0.0423249,2.78538,-999.25,-999.25,Rhyolite
481.375,249.177,47.7648,-999.25,-999.25,-999.25,-999.25,-999.25,20.829,4.27067,5.29223,-999.25,-999.25,Rhyolite
